forward_from,forward_to,count
1933825981,1606254367,2
1965258295,1301962344,2
1962637408,1301962344,2
1775811629,1606625424,2
1775811629,1190986829,2
1760395905,1301962344,2
1956282891,1309409559,2
1953452611,1731141767,2
1952842392,1614269632,2
1952352648,1731141767,2
1768292617,1958703743,2
1950256383,1731141767,2
1981139404,1301962344,2
1790041464,1668678283,2
1892042395,1190986829,2
1793883006,1301962344,2
1659372417,1997883763,2
2067324323,1190986829,2
2065980775,1731141767,2
1892042395,1614269632,2
1660664068,1606625424,2
1895761410,1731141767,2
1816554154,1772238161,2
2056974458,1606254367,2
1671535621,1606625424,2
1680263078,1731141767,2
1681625609,1606625424,2
2037413173,1422646676,2
1681625609,1910155003,2
1696592248,1731141767,2
1699313488,1323992627,2
1772238161,1606625424,2
1802292265,1606625424,2
1913267751,1668678283,2
1700352017,1606625424,2
2010246758,1731141767,2
1999309633,1606625424,2
1914179461,1731141767,2
1793883006,1731141767,2
1973090987,1606254367,2
1002241008,1606254367,2
2143656774,1731141767,2
1362880422,1614269632,2
1374581677,1731141767,2
1481402689,1731141767,2
1164844795,1606254367,2
1230507471,1731141767,2
1231951133,1958703743,2
1491045147,1614269632,2
1366782055,1958703743,2
1366782055,1668678283,2
1138409069,1606625424,2
1366782055,1301962344,2
1364077400,1606625424,2
1361571144,1606625424,2
1262594223,1731141767,2
1242796227,1301962344,2
1357092496,1606625424,2
1130340254,1422646676,2
1256911156,1422594647,2
1343512727,1422646676,2
1540400395,1731141767,2
1124120155,1301962344,2
1338799036,1731141767,2
1114912074,1301962344,2
1113935272,1772238161,2
1558479838,1422646676,2
1462987087,1301962344,2
1462876169,1862724187,2
1172517043,1772238161,2
1459273338,1772238161,2
1212292036,1301962344,2
1405149934,1301962344,2
1203463011,1731141767,2
1214168367,1606625424,2
1215292658,1301962344,2
1215292658,1332218554,2
1196373558,1301962344,2
1190986829,1958703743,2
1400689598,1862724187,2
1431984440,1422646676,2
1190986829,1606625424,2
1190986829,1422646676,2
1189641428,1731141767,2
1215292658,1772238161,2
1187620806,1668678283,2
1187228866,1646446376,2
1400689598,1614269632,2
1395570775,1731141767,2
1184107842,1606625424,2
1182038013,1606625424,2
1450364875,1731141767,2
1392759909,1862724187,2
1392668964,1731141767,2
1259532630,1731141767,2
1511227654,1731141767,2
1406408275,1301962344,2
1293007868,1772238161,2
1292629765,1731141767,2
1572759472,1606254367,2
1309409559,1804905770,2
1043092596,1301962344,2
1043092596,1731141767,2
1606625424,1215292658,2
1606254367,1862724187,2
1594065391,1731141767,2
1045643962,1301962344,2
1315651112,1731141767,2
1606254367,1772238161,2
1286543091,1301962344,2
1049507817,1668678283,2
1045643962,1731141767,2
1606254367,1614269632,2
1606254367,1606254367,2
1286543091,1668678283,2
1006593884,1731141767,2
1049507817,1606625424,2
1323992627,1606625424,2
1299607346,1646446376,2
1102335963,1606625424,2
